route_name,stop_id,stop_name,lat,lon,arrival,headway_next
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350191682,3701
19,5099,Innes Ave & Fitch St   ,37.730941,-122.37376,1350195383,1396
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350098698,11783
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350110481,2360
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350112841,1086
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350113927,17085
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350131012,8
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350131020,1465
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350132485,2137
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350134622,1181
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350135803,1197
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350137000,896
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350137896,331
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350138227,1089
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350139316,1930
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350141246,1618
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350142864,77
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350142941,1419
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350144360,1158
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350145518,1489
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350147007,1506
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350148513,1256
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350149769,450
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350150219,1434
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350151653,1041
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350152694,429
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350153123,733
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350153856,1249
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350155105,2012
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350157117,769
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350157886,497
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350158383,787
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350159170,839
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350160009,234
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350160243,1056
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350161299,1713
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350163012,468
